"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ST7","ENSG00000004866",235.368731034114,2.04643204281647,0.449101441905339,4.55653107599148,5.20053480157753e-06,1.97371755899164e-05
"SLC4A1","ENSG00000004939",16253.21944241,2.99330135374294,0.543638097704704,5.50675558152748,3.65507171299799e-08,1.95682726581672e-07
"HCCS","ENSG00000004961",531.607978925397,1.58884040084503,0.230571451075937,6.89077663201734,5.54886085458403e-12,5.07961821464646e-11
"PRSS22","ENSG00000005001",3.39891634021111,2.65322661628146,0.757689943865264,3.5160386973213,0.000438037134102146,0.00118486828096959
"SLC25A5","ENSG00000005022",16019.6533820563,1.5705578616438,0.242556099204462,6.47502588137813,9.47956910923673e-11,7.36700343310204e-10
"POLR2J","ENSG00000005075",1315.34762380871,1.43331864674952,0.212906218028009,6.7321121875227,1.67217625656639e-11,1.43402773432912e-10
"THSD7A","ENSG00000005108",224.38357966314,3.28743300004696,0.670394701941964,4.90536740353464,9.32526198727337e-07,4.00093537748805e-06
"SPPL2B","ENSG00000005206",3705.23737067185,1.44765930146736,0.204283565793921,7.08650305016083,1.37543186546779e-12,1.36210018290372e-11
"ATOSB","ENSG00000005238",962.742388780752,2.16878802283883,0.316477400011128,6.85279697509758,7.2419834094225e-12,6.52865847014393e-11
"COPZ2","ENSG00000005243",10.4884328767151,1.22730390915807,0.479553519656649,2.55845986046691,0.010513695697898,0.0212027835108365
"PRKAR2B","ENSG00000005249",1081.03246298805,2.38494859859865,0.384377919170328,6.20460870913143,5.48331596229632e-10,3.8343845236664e-09
"CREBBP","ENSG00000005339",16459.1874939235,2.49042038923532,0.231707611520815,10.7481030298882,6.04929007231269e-27,2.84797457743864e-25
"MPO","ENSG00000005381",7547.4126660959,2.58717181625401,0.499497616557707,5.17981069195607,2.22111189494906e-07,1.05486570015725e-06
"ABCB4","ENSG00000005471",142.977348122862,3.08248549838992,0.356528620700401,8.64245271839118,5.50189257236018e-18,1.06375585945796e-16
"KMT2E","ENSG00000005483",17865.3609304739,1.61308827202731,0.289184283847472,5.57806448453901,2.43209502334889e-08,1.33954708429763e-07
"RHBDD2","ENSG00000005486",1662.85256862903,1.38260748208894,0.229974842457523,6.01196581463088,1.83286979263289e-09,1.18964187592021e-08
"SOX8","ENSG00000005513",16.5708483122031,1.79062681014772,0.439320046443464,4.07255697149584,4.64998211710503e-05,0.000150437973261611
"PDK2","ENSG00000005882",500.462441333947,1.65141975445014,0.288627628933763,5.72146658424738,1.05608431041892e-08,6.1148258137347e-08
"ITGA2B","ENSG00000005961",196.906061884999,1.92049675550711,0.352750416487993,2.83473701319836,0.0045863423309699,0.0100542147998771
"REX1BD","ENSG00000006015",1010.17515570748,1.14510347751213,0.222074588943879,5.15636174848199,2.51794233646828e-07,1.18467078735231e-06
"TMEM132A","ENSG00000006118",150.525749984585,2.81877213187768,0.481745857694041,5.84978928974626,4.92196132762184e-09,2.99464862508319e-08
"CX3CL1","ENSG00000006210",2.12025419724011,1.69067495289593,0.520165296013068,3.22350827190678,0.00126630641116485,0.00312117475522125
"SPATA20","ENSG00000006282",656.473793899515,1.56747630710314,0.380748300071536,4.11678746335523,3.84190058577357e-05,0.0001260719806656
"TNFRSF12A","ENSG00000006327",69.3528609569562,1.84642310570073,0.411209540529193,4.48936349593074,7.14363071612034e-06,2.65259639036149e-05
"DLX6","ENSG00000006377",1.16032049599295,1.6875540645407,0.758962909585523,2.2252115679911,0.026067038640764,0.047542625277269
"BAIAP2L1","ENSG00000006453",117.685383199567,1.52724323142293,0.410468915832145,3.7204979948707,0.00019883032073298,0.00057528099465623
"ETV1","ENSG00000006468",5.42712886229073,2.90260020752289,0.680053127152274,4.22359815077774,2.40432589736757e-05,8.16550506799303e-05
"ALDH3B1","ENSG00000006534",744.737978669389,3.60134472877109,0.381261921997981,9.44471725212214,3.56365141690218e-21,9.67794849404163e-20
"TBXA2R","ENSG00000006638",231.473615455646,4.95275608516671,0.42313500576089,11.6863443603427,1.49692122154897e-31,1.08628400764425e-29
"GTF2IRD1","ENSG00000006704",455.682329339679,3.63386332047101,0.361166965834139,10.0590671145173,8.37885262143357e-24,2.9737124635632e-22
"ARHGAP44","ENSG00000006740",90.0920755199675,1.3489484204298,0.405162139147738,3.32916108748167,0.000871080070701386,0.00222185233815831
"ARSD","ENSG00000006756",755.868752763386,2.47432116636039,0.380793696771927,6.49754279793835,8.16424712811788e-11,6.38898617876334e-10
"PNPLA4","ENSG00000006757",121.541749055258,3.37259082410295,0.447703108903101,7.52853608664252,5.13123375155513e-14,6.08185793846439e-13
"MARK4","ENSG00000007047",2130.62570301292,1.93823053358977,0.183941431486396,10.5371290687439,5.82500157396295e-26,2.51294925185403e-24
"CCDC124","ENSG00000007080",1068.58450244508,1.47563090710314,0.239387336568405,6.16413622509952,7.08689147614809e-10,4.87944612458446e-09
"CEACAM21","ENSG00000007129",271.332172753088,1.5284960755583,0.38179609987845,4.00331213583234,6.24618042507134e-05,0.000197729549480934
"NOS2","ENSG00000007171",419.366220712828,7.95288169263458,0.609769678894428,12.8633794608825,7.2343268296337e-38,8.80799386860208e-36
"TRAPPC6A","ENSG00000007255",789.165966182183,1.08237062237865,0.262258737561939,4.12708997521563,3.67382678685461e-05,0.000120918751892036
"CD79B","ENSG00000007312",1736.87886664517,4.49274887923392,0.304342803744102,14.7602860097793,2.64158205442741e-49,6.61618188729188e-47
"SCN4A","ENSG00000007314",605.249437913519,4.98143565207167,0.516055560634891,9.64952379486059,4.93845204046349e-22,1.46452835849496e-20
"RHBDF1","ENSG00000007384",102.371325501156,1.97607131640077,0.358830529561903,5.50604647661287,3.66981683138532e-08,1.96448145501282e-07
"BAIAP3","ENSG00000007516",340.64202320438,1.44259904480774,0.436812347257479,3.30249910701023,0.000958273930663591,0.00242212702006319
"PIGQ","ENSG00000007541",1312.65581568319,1.5506544746779,0.233655815246951,6.63644228669707,3.21344671963313e-11,2.6510179403019e-10
"CRAMP1","ENSG00000007545",1405.07647859197,2.19276857046257,0.234020748582402,9.3698077950986,7.26647307827749e-21,1.92096973156804e-19
"FMO3","ENSG00000007933",8.84173511223687,3.57737528351122,0.671207793300475,5.26203305643394,1.42471142860307e-07,6.98272689557207e-07
"MYLIP","ENSG00000007944",5085.36361358161,3.30525968850029,0.319150969540546,10.356307707148,3.9179546503047e-25,1.5725995446658e-23
"E2F2","ENSG00000007968",8660.649178773,1.06908366847488,0.359649893749054,2.97256954577979,0.00295318297897619,0.00674804312123372
"PSMB1","ENSG00000008018",4263.11653464633,1.28725019280042,0.199465838927152,6.45347763785236,1.09312138884987e-10,8.42789860944217e-10
"SYN1","ENSG00000008056",201.36597428415,4.6730839566018,0.427004181461654,6.99601689070599,2.63341803184534e-12,2.51635809360831e-11
"NADK","ENSG00000008130",1919.21801205695,1.08153791368492,0.194865343243075,5.55015973779518,2.85408695907845e-08,1.55400603109774e-07
"CYTH3","ENSG00000008256",866.525307194848,2.36510864083283,0.287536156516671,8.22515334201417,1.94941293744057e-16,3.13558599856726e-15
"CYB561","ENSG00000008283",352.397803875347,1.28570430652606,0.42168926302685,3.04885597265446,0.00229714582982747,0.00537365634131225
"AASS","ENSG00000008311",338.576174866431,1.72979466618174,0.535752969382982,3.22867399397879,0.00124365578988632,0.00306981342155247
"MGST1","ENSG00000008394",37.6813467084717,1.11801153510466,0.327520710306146,4.03381676986155,5.4878115981801e-05,0.000175292428333939
"NFIX","ENSG00000008441",2547.2420071285,2.73024824790971,0.363204718299785,7.5170398332388,5.60303504668915e-14,6.59824366285417e-13
"ST3GAL1","ENSG00000008513",4694.44894786056,1.26354658953929,0.264785637629821,4.77195513381201,1.8244615172304e-06,7.47154748778153e-06
"MMP25","ENSG00000008516",176.2040364139,2.4961829060972,0.393064717213593,6.34970799197987,2.1572401681314e-10,1.60125307043806e-09
"MAPK8IP2","ENSG00000008735",53.4093087228725,2.24314315740681,0.377750839762921,5.93532241594283,2.93268603042009e-09,1.84687588217447e-08
"SEC62","ENSG00000008952",3876.93939313529,1.1940419081706,0.235224079792006,5.07618607986647,3.85086181826179e-07,1.75326814538519e-06
"RPS20","ENSG00000008988",64757.4049682216,1.54291549911125,0.238146592148802,6.4788480643428,9.24255135795715e-11,7.19045560118246e-10
"MLXIPL","ENSG00000009950",5.92973574404867,2.91276643827565,0.421940682381588,2.38702520808132,0.0169853265825207,0.0324563540604441
"RANBP9","ENSG00000010017",4490.55360251353,1.10757631204745,0.201420357355763,5.4988254524844,3.82329356990967e-08,2.04140309980157e-07
"ETV7","ENSG00000010030",55.3324122909621,3.6883807154474,0.448727606389914,8.20301353796295,2.34434787000389e-16,3.7270624407015e-15
"CD9","ENSG00000010278",9994.34889923145,5.54525391043935,0.502007369999925,11.0482701390831,2.23479571885732e-28,1.20930038460784e-26
"SEMA3G","ENSG00000010319",37.1682581029859,1.21534718449479,0.421298752643197,2.88445486511731,0.00392091959341789,0.00873261314527945
"STAB1","ENSG00000010327",2837.02557269137,4.80101099956868,0.530788358793717,9.0466007441157,1.47488132318637e-19,3.39349929513344e-18
"BTK","ENSG00000010671",2093.34104692341,3.30042105731677,0.379696562511384,8.69205787425915,3.55932675029867e-18,7.02426162955159e-17
"HFE","ENSG00000010704",44.3123480180661,1.25575669059034,0.316743922727671,3.96394405618325,7.37215360229687e-05,0.000230115983864317
"SCMH1","ENSG00000010803",3183.18058409183,1.33384854353281,0.139645373753167,9.55165722098121,1.27637950056308e-21,3.63751559747598e-20
"ELOA","ENSG00000011007",2800.33071227717,1.02123383620565,0.204471904023458,4.99448750201051,5.89922114862341e-07,2.61101446193389e-06
"CLCN6","ENSG00000011021",1447.79099223892,1.23638389291914,0.220433226796632,5.60885664429027,2.03667635019901e-08,1.13386969523146e-07
"TSPAN9","ENSG00000011105",136.714481828923,3.98735158897841,0.467985159942969,8.51163604668593,1.71496156185827e-17,3.11643781997552e-16
"DPF1","ENSG00000011332",79.6829920864133,1.33413279240946,0.39381038378195,3.3872213960447,0.000706043865889752,0.00183398178770971
"PLAUR","ENSG00000011422",1473.19046984346,2.73467586997201,0.40303127126638,6.78519508538311,1.1592975033129e-11,1.01606016532109e-10
"WIZ","ENSG00000011451",2205.35520357814,1.70249918624862,0.151773010754484,11.2173366829932,3.35214163536036e-29,1.98015795174501e-27
"DCN","ENSG00000011465",28.7538654826539,3.62893312522306,0.590158167856526,6.12648275187084,8.98429408597518e-10,6.09394296011108e-09
"TYROBP","ENSG00000011600",582.787467209693,3.74170076519262,0.418545169005205,5.43199642753588,5.57270386417873e-08,2.89953921024238e-07
"CD22","ENSG00000012124",5527.51710002983,6.65546210034376,0.296568298211072,22.4356291927894,1.76791017915891e-111,4.55819241545379e-108
"PRICKLE3","ENSG00000012211",232.340469732523,2.35764385101078,0.231944266315139,10.1633867632986,2.88864248963197e-24,1.06575832460487e-22
"ALOX5","ENSG00000012779",2417.70699853068,3.82105246464942,0.368317672988842,10.3739734949277,3.25693760400654e-25,1.32058124071425e-23
"CLDN11","ENSG00000013297",5.54866619017531,2.30047830095245,0.535439147806337,4.27546433092042,1.90739338673223e-05,6.59797644494202e-05
"SLC25A39","ENSG00000013306",6707.9748260247,2.54633201714424,0.302836323704002,8.40825860772583,4.16142814900831e-17,7.19808828726059e-16
"HEBP1","ENSG00000013583",669.605587352704,3.29754539745501,0.356757043505563,9.24215199449001,2.41588611367342e-20,6.08217715384375e-19
"GPRC5A","ENSG00000013588",7.5646921263906,4.17063017939031,0.456710987898328,4.45566651388185,8.36329524549488e-06,3.07165739823434e-05
"MAMLD1","ENSG00000013619",280.634652128147,4.16082858125843,0.477232055416786,8.71360124538386,2.94370533832302e-18,5.87280603932801e-17
"TACC3","ENSG00000013810",4537.41625593809,1.3052097129837,0.19609348603958,6.6560479525669,2.81288513895421e-11,2.33816742889251e-10
"ZC3H3","ENSG00000014164",1248.50313030737,1.44119385123682,0.188661605762713,7.63899119762598,2.1893027275782e-14,2.72844264579130e-13
"CAPN1","ENSG00000014216",4856.07372736913,1.23427914121134,0.19352338348995,6.37792270158322,1.79506068695785e-10,1.34471551820286e-09
"WAS","ENSG00000015285",4114.17600054613,3.07482463218645,0.213246439015956,14.4189114384062,3.93499836320733e-47,8.71085420493639e-45
"DPEP1","ENSG00000015413",2597.9041388589,2.64067207195998,0.507421650806418,5.20435765500346,1.94668771589186e-07,9.32312819878236e-07
"SLC38A5","ENSG00000017483",1226.20493593383,1.6566952364077,0.277835541982486,5.96280262944468,2.47947851015547e-09,1.57710089360941e-08
"CNTN1","ENSG00000018236",1.82277135832139,2.13794808280246,0.653939584107789,3.24457364239084,0.00117626597716515,0.00292040976804836
"ATP1A2","ENSG00000018625",5.96383697829145,2.61597429293676,0.568164599139353,4.57233549210074,4.82317865930036e-06,1.83981763090513e-05
"VSIG2","ENSG00000019102",26.2644381484546,4.18228820132124,0.339001391979619,9.68075925491248,3.64002582310492e-22,1.09729004025111e-20
"CD74","ENSG00000019582",151695.466365761,6.11667991108869,0.344073803746751,17.7776050247317,1.05386667927845e-70,8.13580954281471e-68
"SAMD4A","ENSG00000020577",327.664701790701,2.15946398917477,0.400785891821194,5.38786118916417,7.130108540769e-08,3.65354465074267e-07
"RUNX3","ENSG00000020633",2996.36663414498,1.65308729811277,0.418793935112325,3.94727089509906,7.90471000631367e-05,0.000245428451007108
"NRXN3","ENSG00000021645",583.405869185888,1.80392265567621,0.585550118203489,3.08085974109299,0.00206403852106516,0.0048759767390755
"FHL1","ENSG00000022267",4793.2949868113,2.70427685372369,0.350001997657266,7.72643757820915,1.10597993389567e-14,1.42075634474154e-13
"NLRP2","ENSG00000022556",150.854735661743,2.00928230989186,0.557275354843308,3.60531500086872,0.000311774525658932,0.000869979242271667
"RNF10","ENSG00000022840",9892.0387693617,1.29001428488702,0.21554137485021,5.98499502458974,2.16396476229658e-09,1.38789492970766e-08
"ERP44","ENSG00000023318",2014.4030605626,1.2058025280866,0.167021783875431,7.21941437945379,5.22119296784186e-13,5.45400641023538e-12
"STRAP","ENSG00000023734",5104.37072252042,1.43398078519827,0.187903602560679,7.63146028233123,2.32109353602093e-14,2.88285210477e-13
"PLEKHO1","ENSG00000023902",4713.29101692467,1.2391542466997,0.192654497590936,6.43199406699296,1.25940657912474e-10,9.6269706609028e-10
"NR1H3","ENSG00000025434",179.110625822347,1.1318931496218,0.281447276630247,4.02149403777701,5.78301720567548e-05,0.000183957781509516
"TOMM34","ENSG00000025772",1245.96691538575,1.60875794111355,0.206117245931957,7.80499246054681,5.95051022016126e-15,7.89636129154974e-14
"RNASET2","ENSG00000026297",1992.57291708192,1.5328776802439,0.292810719774337,5.23503008103707,1.64957996067125e-07,8.00783467229831e-07
"CD44","ENSG00000026508",8516.79623935048,1.34392234884007,0.336357062107541,3.99552302952346,6.45515814626483e-05,0.00020372698495747
"SLAMF7","ENSG00000026751",72.0659665601816,1.98757448413465,0.319006251672996,3.05524940727308,0.00224873435349247,0.00527476589146571
"IFNGR1","ENSG00000027697",1174.47732001997,1.41196944813111,0.287891952428584,4.9044933690716,9.36687856172844e-07,4.01761086445953e-06
"TNFRSF1B","ENSG00000028137",1295.94040755268,2.82533514435906,0.331701222585729,4.89944641882701,9.61070544238274e-07,4.11092837167052e-06
"POU2F2","ENSG00000028277",3255.89117036206,4.69061075463526,0.306669065528803,15.2941759576802,8.36124220465046e-53,2.67504822680317e-50
"ANK1","ENSG00000029534",3312.68024645643,2.54506511615044,0.4532737968088,5.61496504726712,1.96601982327675e-08,1.09774031686679e-07
"IBSP","ENSG00000029559",2.60666118037312,2.54019073234262,0.75392707439894,3.33912802164228,0.000840418231013692,0.00215090339154275
"GRN","ENSG00000030582",3245.88176124164,2.34600591238654,0.30401067678597,7.71679568753215,1.19290639840478e-14,1.52749869554425e-13
"EIPR1","ENSG00000032389",1340.0912729602,1.02357919410992,0.299391124264228,3.41885338845706,0.000628856000367246,0.00164921841393507
"GAB2","ENSG00000033327",11759.5354545559,1.23661544528017,0.289894723355,4.26573993359559,1.99240761735638e-05,6.86928484829287e-05
"ATP6V0A1","ENSG00000033627",613.509892955782,1.99644443892904,0.39694199485527,5.0294802596459,4.91811129171299e-07,2.20437402625086e-06
"MAP2K3","ENSG00000034152",6625.28708517335,3.12062090038863,0.260715678934405,11.9693564098413,5.1425974357498e-33,4.18191443796567e-31
"GABARAPL2","ENSG00000034713",2845.87955239832,1.77189861134366,0.207373224523794,8.54445940595181,1.29139346488149e-17,2.38028035993359e-16
"VCL","ENSG00000035403",1921.31932572478,1.36561821242908,0.274829875150455,4.9689302505705,6.73232793001604e-07,2.95232281641354e-06
"DAPK2","ENSG00000035664",57.9114053944222,1.33613647041084,0.372944058865565,3.5821949459031,0.000340719375757749,0.000942688483703944
"STAP1","ENSG00000035720",246.419848077795,2.46174357314362,0.403433966666151,6.10130947053322,1.05202992377912e-09,7.08318334702962e-09
"CYP46A1","ENSG00000036530",216.947485584817,2.69621073274032,0.506576512167121,5.32207350809921,1.02591097868862e-07,5.14022680691595e-07
"USP2","ENSG00000036672",24.7310141089016,2.07023479129791,0.438563814567831,2.66661662389318,0.00766190178478016,0.0159758725621378
"FLT4","ENSG00000037280",2103.66795727503,2.77224037321454,0.588171362059093,4.71413812073317,2.42735976223611e-06,9.73498085264627e-06
"CDH1","ENSG00000039068",167.771342321834,1.81977479840423,0.413657127301485,4.3990213420717,1.08740133655958e-05,3.91698619187565e-05
"RIPOR1","ENSG00000039523",3016.35267695568,2.81492938321445,0.219629863867556,12.8165292942607,1.32499942599179e-37,1.57815352827843e-35
"RAI14","ENSG00000039560",334.434018271377,3.37215750487331,0.518412490621992,6.50402777946462,7.81974466055486e-11,6.1468297743325e-10
"SOX30","ENSG00000039600",5.00611432212623,1.26669479839127,0.465990651925213,2.71398004394365,0.00664801708568422,0.01407881513662
"SLC66A1","ENSG00000040487",349.714230901342,1.03477696823995,0.23078066726547,4.48376765896003,7.3336511753319e-06,2.71808950334832e-05
"RTN4R","ENSG00000040608",307.946072554522,1.5838558736813,0.445760071215102,3.5530167062431,0.000380840278013831,0.00104317467403202
"MYO16","ENSG00000041515",6.08431993598285,1.77488236243886,0.604596068944264,2.92696635600041,0.00342285905920465,0.00771451670599114
"TNC","ENSG00000041982",30.6705624074174,4.85491316021273,0.508873375417053,6.34131967663623,2.2780528775339e-10,1.68522085527744e-09
"RIPOR3","ENSG00000042062",655.206315956989,1.29648429807511,0.352428728995313,3.67870807191764,0.000234418402381718,0.000669454847197882
"AP2S1","ENSG00000042753",2132.33287749074,1.36577527647833,0.273818448662792,4.98786845016457,6.10491137638415e-07,2.69497804953463e-06
"ADAM28","ENSG00000042980",129.705684774653,1.57788607128116,0.451928979263069,2.25727931491117,0.0239906270511871,0.0441282963733511
"BARX2","ENSG00000043039",8.0114590716223,1.58486937017258,0.661626850540684,2.39424515254146,0.0166546128498521,0.0319022959453662
"ZIC2","ENSG00000043355",22.265607833649,2.10473138352332,0.706601292057591,2.97831910757645,0.00289834056263436,0.00663726045981331
"ADRB1","ENSG00000043591",40.8860543277819,2.11034563813741,0.434216039458387,4.85759774227678,1.18818488067393e-06,5.00570275901757e-06
"CTNNA1","ENSG00000044115",2966.06221032241,2.57220019518054,0.280301737459571,9.17643149356836,4.45613862928083e-20,1.08690602259326e-18
"HSPA5","ENSG00000044574",32434.3752817945,2.15269535279927,0.256186058777327,8.40285773053938,4.35742472664901e-17,7.53116258650444e-16
"GPM6B","ENSG00000046653",1129.60836620312,3.38202248919609,0.427312433487493,7.91442820270439,2.48392012723335e-15,3.45627628878619e-14
"DTNBP1","ENSG00000047579",1149.27013703557,1.60602598424889,0.193176479185266,8.31370083937333,9.27628218295281e-17,1.54596473141066e-15
"XK","ENSG00000047597",373.513340850056,3.73342075400354,0.395765014696407,4.92424863246994,8.46851080044611e-07,3.65805949437621e-06
"ANO2","ENSG00000047617",19.6500352485998,3.87426599521497,0.590960551040012,6.50713467609185,7.65977373339033e-11,6.02865043110489e-10
"SCML1","ENSG00000047634",617.329814652118,1.86966376239326,0.513738948585407,3.63938991950435,0.000273284729779031,0.000771303476557932
"WWC3","ENSG00000047644",1761.20035078493,1.48965327677712,0.304323654513454,4.89494043241234,9.8335509731789e-07,4.1976467930016e-06
"ARHGAP6","ENSG00000047648",56.3791130598084,2.01745721173119,0.469182759792722,2.43222972033245,0.0150061865044076,0.0291072337334465
"USP28","ENSG00000048028",1503.97714371063,2.56061700597462,0.327495386382351,7.81863175286462,5.34005750828677e-15,7.13380251891855e-14
"HDAC9","ENSG00000048052",644.718573271506,2.16529228452132,0.390100940046007,5.55039383432295,2.85026760422588e-08,1.55211926153341e-07
"TSPAN17","ENSG00000048140",952.341874208632,1.29578457753464,0.288420165936807,4.49266547202811,7.03372273584647e-06,2.61555188966562e-05
"SNX29","ENSG00000048471",2720.35346032578,1.3483391719171,0.22273634550563,6.05350668510076,1.41726188022221e-09,9.35824125821329e-09
"VAMP3","ENSG00000049245",2196.03231055901,1.3204662874828,0.169632606604704,7.78424614738118,7.0130102663324e-15,9.2253077125935e-14
"PER3","ENSG00000049246",121.6950409754,2.76871140303395,0.357351028091276,7.74509552745788,9.55100132996439e-15,1.23489657608752e-13
"UTS2","ENSG00000049247",11.0521976406923,2.32247051425439,0.73071859638793,4.2771357223189,1.8931339114489e-05,6.55227041003764e-05
"TNFRSF9","ENSG00000049249",76.8433848998776,2.54760790795216,0.464627678777205,5.48070437015186,4.23635844314101e-08,2.24445578292413e-07
"NEDD4L","ENSG00000049759",854.022668919365,1.89189178011152,0.36803095283662,5.14053622480668,2.73955498336949e-07,1.27782733293677e-06
"FOXP3","ENSG00000049768",22.9834501578963,1.00751353027661,0.289729538051846,3.47699599151664,0.000507065398463041,0.00135478107162655
"PPP1R3F","ENSG00000049769",135.071409749251,1.26793987753431,0.245006664001807,5.17479089219009,2.28166372485345e-07,1.08151403400077e-06
"HEXB","ENSG00000049860",1523.09227035852,1.88630715752665,0.205691319428114,9.17047426701474,4.70942471317909e-20,1.14549830523503e-18
"ARHGEF5","ENSG00000050327",51.0047086358023,3.10946795764754,0.454720150076431,6.83033258574387,8.47179932669983e-12,7.57811094466491e-11
"MCUR1","ENSG00000050393",1613.29745315719,1.08558918892759,0.173834313344403,6.2449401462798,4.23962432652623e-10,3.01520321038408e-09
"BCAR1","ENSG00000050820",19.83995452456,2.59038744505556,0.480847146156987,5.37740419544993,7.55673997806204e-08,3.85721986699007e-07
"HOMER3","ENSG00000051128",109.381391143835,2.73140845689117,0.370654110398979,7.36634271838437,1.75372626758114e-13,1.94502975795417e-12
"CYBA","ENSG00000051523",6453.8371951244,2.52131974504797,0.252306147032612,9.99304571395004,1.63479962818572e-23,5.62882187769113e-22
"FSTL4","ENSG00000053108",47.8350144387646,1.34419145255298,0.434226340966641,3.0950930081337,0.00196751189354904,0.00466797558069882
"LAMA3","ENSG00000053747",1009.91433526616,3.57499001364909,0.592115086258863,6.03898013484064,1.55091334990738e-09,1.0179407463281e-08
"KCNQ1","ENSG00000053918",224.983282505577,2.97639250132081,0.427608703849968,6.95892607333313,3.42876366248413e-12,3.22502446545798e-11
"PTPRN","ENSG00000054356",9.03564520216445,1.13425795916649,0.457149792552612,2.48063791038009,0.0131147520132291,0.0258328552710699
"RELT","ENSG00000054967",1230.70473391227,1.26869895683151,0.218598360726844,5.80375669235114,6.48453549042004e-09,3.88124641650418e-08
"GALC","ENSG00000054983",662.298121300414,1.48220220140169,0.282527302377332,5.24615663722928,1.55304877477726e-07,7.57193335342181e-07
"KCNH2","ENSG00000055118",1081.07917485652,2.03336205042335,0.46810502185874,4.34384709081461,1.40008985811471e-05,4.95337303826184e-05
"CUL1","ENSG00000055130",1774.36587788072,2.00014340607125,0.261651644774263,7.64420470105856,2.10240712632544e-14,2.62316073042375e-13
"TAB2","ENSG00000055208",6329.59950595863,1.25934123741847,0.255520397459986,4.92853338564239,8.28491789078318e-07,3.58511438514086e-06
"USP36","ENSG00000055483",5392.3921630541,1.25272367347242,0.24599456005112,5.09248062158093,3.53408845461795e-07,1.62201707910324e-06
"MCOLN3","ENSG00000055732",3.19477338416439,1.83730745150958,0.631806497757303,2.89288538402547,0.00381720566127309,0.00852371192313723
"ITIH1","ENSG00000055957",27.241323056735,1.40439101840611,0.445798902487084,3.14922593719237,0.00163703576641238,0.00394680498776794
"TRAF3IP2","ENSG00000056972",3348.2488445731,2.24460336182555,0.240792868963582,9.32166592300781,1.14527721784356e-20,2.96857751243649e-19
"PRDM1","ENSG00000057657",422.740971440669,2.88145962921779,0.394899273857814,7.29606736735466,2.96300588566321e-13,3.19723069853531e-12
"TMCC3","ENSG00000057704",260.691899697851,2.43091536399814,0.531384436817784,4.57451033180284,4.77335053715994e-06,1.82311543564184e-05
"CDK14","ENSG00000058091",960.043633398779,5.20470227421321,0.306471376543706,16.9752796792892,1.25156612379601e-64,7.31431930294707e-62
"FLYWCH1","ENSG00000059122",1528.21868384855,1.00988789203203,0.175707160335844,5.74754504259341,9.05484829641808e-09,5.30555663261228e-08
"SLC2A3","ENSG00000059804",7694.4610857692,1.68522889863181,0.293277862257704,5.74617989887991,9.12821884063309e-09,5.34473547495077e-08
"YBX3","ENSG00000060138",23974.4997828741,3.71995415664209,0.293945420248803,12.6552444340607,1.04649354207902e-36,1.16418422443821e-34
"STYK1","ENSG00000060140",78.3141854353029,3.54064589390234,0.505794508552278,6.9919560245585,2.7107985998261e-12,2.58691516283427e-11
"MPC1","ENSG00000060762",779.135721470374,1.15488791809482,0.21100263373438,5.4732877998219,4.4176179098763e-08,2.33259379120333e-07
